2023-01-09 21:10:15 INFO  WebdriverEvents:42 - navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-01-10 00:40:52 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: table.table.table-bordered.table-hover tbody tr
2023-01-10 00:40:52 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-10 00:40:52 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-10 00:40:52 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-10 00:40:52 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-10 00:40:52 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-10 00:40:52 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-10 00:40:52 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-10 00:40:52 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-10 00:40:52 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-10 00:40:52 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-10 00:40:52 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-10 00:40:52 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-10 00:40:52 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-10 00:40:52 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-10 00:40:52 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: table.table.table-bordered.table-hover thead tr td
2023-01-10 00:40:52 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: table.table.table-bordered.table-hover thead tr td
2023-01-10 00:40:52 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-10 00:40:52 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-10 00:40:52 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-10 00:40:52 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-10 00:40:52 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-10 00:40:52 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-10 00:40:52 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-10 00:40:52 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-10 00:40:52 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-10 00:40:52 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-10 00:40:52 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: table.table.table-bordered.table-hover tbody tr
2023-01-10 00:40:52 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: table.table.table-bordered.table-hover tbody tr
2023-01-10 00:40:52 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-10 00:40:52 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-10 00:40:52 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-10 00:40:52 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-10 00:40:52 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-10 00:40:52 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-10 00:40:52 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-10 00:40:52 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-10 00:40:52 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-10 00:40:52 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-10 00:40:52 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-10 00:40:52 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-10 00:40:52 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-10 00:40:52 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-10 00:40:52 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: table.table.table-bordered.table-hover thead tr td
2023-01-10 00:40:52 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: table.table.table-bordered.table-hover thead tr td
2023-01-10 00:40:52 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-10 00:40:52 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-10 00:40:52 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-10 00:40:52 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-10 00:40:52 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-10 00:40:52 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-10 00:40:52 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-10 00:40:52 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-10 00:40:52 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-10 00:40:52 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-10 00:40:52 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-10 00:40:52 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover thead tr td]
2023-01-10 00:40:52 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: table.table.table-bordered.table-hover tbody tr
2023-01-10 00:40:52 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: table.table.table-bordered.table-hover tbody tr
2023-01-10 00:40:52 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-10 00:40:52 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-10 00:40:52 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-10 00:40:52 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-10 00:40:52 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-10 00:40:52 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-10 00:40:52 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-10 00:40:52 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-10 00:40:52 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-10 00:40:52 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-10 00:40:52 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-10 00:40:52 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-10 00:40:52 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: a
2023-01-10 00:40:52 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: a
2023-01-10 00:40:52 INFO  WebdriverEvents:101 - clicking on[[[[[[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]] -> css selector: a]
2023-01-10 00:40:53 INFO  WebdriverEvents:107 - clicked on[[[[[[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]] -> css selector: a]
2023-01-10 00:40:53 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: div.alert.alert-success 
2023-01-10 00:40:53 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: div.alert.alert-success 
2023-01-10 00:40:53 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: div.alert.alert-success ]
2023-01-10 00:40:53 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (7ed3f07b13577d64582e28194589c186)] -> css selector: div.alert.alert-success ]
2023-01-10 00:40:53 INFO  CustomListener:23 - Test execution has passed for : verifyTitleOfPageItemSelectedwithPrice
2023-01-10 00:40:55 INFO  WebdriverEvents:42 - navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-01-10 00:40:57 INFO  WebdriverEvents:48 - Navigated tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-01-10 00:40:57 INFO  CustomListener:18 - Test execution has started for : verifyPriceForOrder
2023-01-10 00:40:57 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: form div.form-group:first-of-type input
2023-01-10 00:40:57 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: form div.form-group:first-of-type input
2023-01-10 00:40:57 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: form div.form-group:last-of-type input
2023-01-10 00:40:57 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: form div.form-group:last-of-type input
2023-01-10 00:40:57 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: input[type='submit']
2023-01-10 00:40:57 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: input[type='submit']
2023-01-10 00:40:57 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: div.list-group a:nth-of-type(6)
2023-01-10 00:40:57 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: div.list-group a:nth-of-type(6)
2023-01-10 00:40:57 INFO  WebdriverEvents:101 - clicking on[[ChromeDriver: chrome on WINDOWS (85fa641ce4aded02c7ec2e96c5ed9465)] -> css selector: div.list-group a:nth-of-type(6)]
2023-01-10 00:40:58 INFO  WebdriverEvents:107 - clicked on[[ChromeDriver: chrome on WINDOWS (85fa641ce4aded02c7ec2e96c5ed9465)] -> css selector: div.list-group a:nth-of-type(6)]
2023-01-10 00:40:58 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: table[class='table table-bordered table-hover'] thead tr td
2023-01-10 00:40:58 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: table[class='table table-bordered table-hover'] thead tr td
2023-01-10 00:40:58 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (85fa641ce4aded02c7ec2e96c5ed9465)] -> css selector: table[class='table table-bordered table-hover'] thead tr td]
2023-01-10 00:40:58 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (85fa641ce4aded02c7ec2e96c5ed9465)] -> css selector: table[class='table table-bordered table-hover'] thead tr td]
2023-01-10 00:40:58 INFO  WebdriverEvents:167 - getting text from [[ChromeDriver: chrome on WINDOWS (85fa641ce4aded02c7ec2e96c5ed9465)] -> css selector: table[class='table table-bordered table-hover'] thead tr td]
2023-01-10 00:40:58 INFO  WebdriverEvents:173 - Got text from [[ChromeDriver: chrome on WINDOWS (85fa641ce4aded02c7ec2e96c5ed9465)] -> css selector: table[class='table table-bordered table-hover'] thead tr td]
2023-01-10 00:40:58 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: table[class='table table-bordered table-hover'] tbody tr
2023-01-10 00:40:58 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: table[class='table table-bordered table-hover'] tbody tr
2023-01-10 00:40:58 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-10 00:40:58 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-10 00:40:58 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (85fa641ce4aded02c7ec2e96c5ed9465)] -> css selector: table[class='table table-bordered table-hover'] tbody tr]] -> css selector: td]
2023-01-10 00:40:58 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (85fa641ce4aded02c7ec2e96c5ed9465)] -> css selector: table[class='table table-bordered table-hover'] tbody tr]] -> css selector: td]
2023-01-10 00:40:58 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-10 00:40:58 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-10 00:40:58 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (85fa641ce4aded02c7ec2e96c5ed9465)] -> css selector: table[class='table table-bordered table-hover'] tbody tr]] -> css selector: td]
2023-01-10 00:40:58 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (85fa641ce4aded02c7ec2e96c5ed9465)] -> css selector: table[class='table table-bordered table-hover'] tbody tr]] -> css selector: td]
2023-01-10 00:40:58 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-10 00:40:58 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-10 00:40:58 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (85fa641ce4aded02c7ec2e96c5ed9465)] -> css selector: table[class='table table-bordered table-hover'] tbody tr]] -> css selector: td]
2023-01-10 00:40:58 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (85fa641ce4aded02c7ec2e96c5ed9465)] -> css selector: table[class='table table-bordered table-hover'] tbody tr]] -> css selector: td]
2023-01-10 00:40:58 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-10 00:40:58 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-10 00:40:58 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (85fa641ce4aded02c7ec2e96c5ed9465)] -> css selector: table[class='table table-bordered table-hover'] tbody tr]] -> css selector: td]
2023-01-10 00:40:58 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (85fa641ce4aded02c7ec2e96c5ed9465)] -> css selector: table[class='table table-bordered table-hover'] tbody tr]] -> css selector: td]
2023-01-10 00:40:58 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (85fa641ce4aded02c7ec2e96c5ed9465)] -> css selector: table[class='table table-bordered table-hover'] tbody tr]] -> css selector: td]
2023-01-10 00:40:58 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (85fa641ce4aded02c7ec2e96c5ed9465)] -> css selector: table[class='table table-bordered table-hover'] tbody tr]] -> css selector: td]
2023-01-10 00:40:58 ERROR CustomListener:29 - Test execution failed and taking screen shot: verifyPriceForOrder
2023-01-10 00:41:00 INFO  WebdriverEvents:42 - navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-01-10 00:41:08 INFO  WebdriverEvents:48 - Navigated tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-01-10 00:41:08 INFO  CustomListener:18 - Test execution has started for : deleteAddressFirstFromAddressBookTable
2023-01-10 00:41:08 INFO  WebdriverEvents:89 - Finding elementBy.xpath: //span[contains(text(),'My Account')]
2023-01-10 00:41:08 INFO  WebdriverEvents:95 - Elelement FoundBy.xpath: //span[contains(text(),'My Account')]
2023-01-10 00:41:08 INFO  WebdriverEvents:101 - clicking on[[ChromeDriver: chrome on WINDOWS (9a098cb09a0e10341803ce9bc62ca62e)] -> xpath: //span[contains(text(),'My Account')]]
2023-01-10 00:41:08 INFO  WebdriverEvents:107 - clicked on[[ChromeDriver: chrome on WINDOWS (9a098cb09a0e10341803ce9bc62ca62e)] -> xpath: //span[contains(text(),'My Account')]]
2023-01-10 00:41:08 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: ul.dropdown-menu.dropdown-menu-right li:nth-of-type(2) a
2023-01-10 00:41:08 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: ul.dropdown-menu.dropdown-menu-right li:nth-of-type(2) a
2023-01-10 00:41:08 INFO  WebdriverEvents:101 - clicking on[[ChromeDriver: chrome on WINDOWS (9a098cb09a0e10341803ce9bc62ca62e)] -> css selector: ul.dropdown-menu.dropdown-menu-right li:nth-of-type(2) a]
2023-01-10 00:41:08 INFO  WebdriverEvents:107 - clicked on[[ChromeDriver: chrome on WINDOWS (9a098cb09a0e10341803ce9bc62ca62e)] -> css selector: ul.dropdown-menu.dropdown-menu-right li:nth-of-type(2) a]
2023-01-10 00:41:08 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: form div.form-group:first-of-type input
2023-01-10 00:41:08 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: form div.form-group:first-of-type input
2023-01-10 00:41:08 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: form div.form-group:last-of-type input
2023-01-10 00:41:08 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: form div.form-group:last-of-type input
2023-01-10 00:41:08 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: input[type='submit']
2023-01-10 00:41:08 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: input[type='submit']
2023-01-10 00:41:09 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: div.list-group a:nth-of-type(4)
2023-01-10 00:41:09 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: div.list-group a:nth-of-type(4)
2023-01-10 00:41:09 INFO  WebdriverEvents:101 - clicking on[[ChromeDriver: chrome on WINDOWS (9a098cb09a0e10341803ce9bc62ca62e)] -> css selector: div.list-group a:nth-of-type(4)]
2023-01-10 00:41:09 INFO  WebdriverEvents:107 - clicked on[[ChromeDriver: chrome on WINDOWS (9a098cb09a0e10341803ce9bc62ca62e)] -> css selector: div.list-group a:nth-of-type(4)]
2023-01-10 00:41:09 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: table.table.table-bordered.table-hover tbody tr
2023-01-10 00:41:09 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: table.table.table-bordered.table-hover tbody tr
2023-01-10 00:41:09 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: td
2023-01-10 00:41:09 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: td
2023-01-10 00:41:09 INFO  WebdriverEvents:167 - getting text from [[[[ChromeDriver: chrome on WINDOWS (9a098cb09a0e10341803ce9bc62ca62e)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-10 00:41:09 INFO  WebdriverEvents:173 - Got text from [[[[ChromeDriver: chrome on WINDOWS (9a098cb09a0e10341803ce9bc62ca62e)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]
2023-01-10 00:41:09 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: a:first-of-type
2023-01-10 00:41:09 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: a:first-of-type
2023-01-10 00:41:09 INFO  WebdriverEvents:101 - clicking on[[[[[[ChromeDriver: chrome on WINDOWS (9a098cb09a0e10341803ce9bc62ca62e)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]] -> css selector: a:first-of-type]
2023-01-10 00:41:11 INFO  WebdriverEvents:107 - clicked on[[[[[[ChromeDriver: chrome on WINDOWS (9a098cb09a0e10341803ce9bc62ca62e)] -> css selector: table.table.table-bordered.table-hover tbody tr]] -> css selector: td]] -> css selector: a:first-of-type]
2023-01-10 00:41:11 INFO  CustomListener:23 - Test execution has passed for : deleteAddressFirstFromAddressBookTable
2023-01-10 00:41:12 INFO  WebdriverEvents:42 - navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-01-10 00:41:14 INFO  WebdriverEvents:48 - Navigated tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-01-10 00:41:14 INFO  CustomListener:18 - Test execution has started for : verifyClickSortAndSelectOption
2023-01-10 00:41:14 INFO  WebdriverEvents:89 - Finding elementBy.xpath: //span[contains(text(),'My Account')]
2023-01-10 00:41:14 INFO  WebdriverEvents:95 - Elelement FoundBy.xpath: //span[contains(text(),'My Account')]
2023-01-10 00:41:14 INFO  WebdriverEvents:101 - clicking on[[ChromeDriver: chrome on WINDOWS (db3bbe985c6bda903df73652f3ca55c2)] -> xpath: //span[contains(text(),'My Account')]]
2023-01-10 00:41:14 INFO  WebdriverEvents:107 - clicked on[[ChromeDriver: chrome on WINDOWS (db3bbe985c6bda903df73652f3ca55c2)] -> xpath: //span[contains(text(),'My Account')]]
2023-01-10 00:41:14 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: ul.dropdown-menu.dropdown-menu-right li:nth-of-type(2) a
2023-01-10 00:41:14 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: ul.dropdown-menu.dropdown-menu-right li:nth-of-type(2) a
2023-01-10 00:41:14 INFO  WebdriverEvents:101 - clicking on[[ChromeDriver: chrome on WINDOWS (db3bbe985c6bda903df73652f3ca55c2)] -> css selector: ul.dropdown-menu.dropdown-menu-right li:nth-of-type(2) a]
2023-01-10 00:41:15 INFO  WebdriverEvents:107 - clicked on[[ChromeDriver: chrome on WINDOWS (db3bbe985c6bda903df73652f3ca55c2)] -> css selector: ul.dropdown-menu.dropdown-menu-right li:nth-of-type(2) a]
2023-01-10 00:41:15 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: form div.form-group:first-of-type input
2023-01-10 00:41:15 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: form div.form-group:first-of-type input
2023-01-10 00:41:15 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: form div.form-group:last-of-type input
2023-01-10 00:41:15 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: form div.form-group:last-of-type input
2023-01-10 00:41:15 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: input[type='submit']
2023-01-10 00:41:15 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: input[type='submit']
2023-01-10 00:41:15 INFO  WebdriverEvents:89 - Finding elementBy.cssSelector: ul.nav.navbar-nav li.dropdown:nth-of-type(2) a.dropdown-toggle
2023-01-10 00:41:15 INFO  WebdriverEvents:95 - Elelement FoundBy.cssSelector: ul.nav.navbar-nav li.dropdown:nth-of-type(2) a.dropdown-toggle
2023-01-10 00:41:15 INFO  WebdriverEvents:101 - clicking on[[ChromeDriver: chrome on WINDOWS (db3bbe985c6bda903df73652f3ca55c2)] -> css selector: ul.nav.navbar-nav li.dropdown:nth-of-type(2) a.dropdown-toggle]
